#./coax/coax.proj 5
# TestCaseDatabase::show_evaluation
# name,status,frequency,mode,column,[fieldVariable:x,y,]testVariable,testFunction,[equal:expectedValue,]foundValue,[equal:error,tolerance | lessthan:threshold
coax_1_1_69_field_exact,pass,10000000,1,0,0.00065,-0.00065,real_Ephi,equal,-0.785398163397448,-0.786201091922062,0.00102232034913448,0.006,
coax_1_1_29_field_exact,pass,10000000,1,0,0,-0.0008,real_Ephi,equal,-1.5707963267949,-1.56919134291513,0.00102176447219015,0.006,
coax_2_1_185_field_exact,pass,100000000,1,0,0.00065,-0.00065,real_Ephi,equal,-0.785398163397448,-0.786177315546214,0.000992047327174817,0.006,
coax_3_1_301_field_exact,pass,1000000000,1,0,0.00065,-0.00065,real_Ephi,equal,-0.785398163397448,-0.786177132436083,0.000991814184114772,0.006,
coax_4_1_417_field_exact,pass,10000000000,1,0,0.00065,-0.00065,real_Ephi,equal,-0.785398163397448,-0.786177130522985,0.00099181174828188,0.006,
coax_1_1_52_field_exact,pass,10000000,1,0,0.00065,0.00065,real_Emag,equal,0.870285269152674,0.869444973267522,0.000965540742714951,0.006,
coax_2_1_168_field_exact,pass,100000000,1,0,0.00065,0.00065,real_Emag,equal,0.870285269152674,0.869450434638891,0.000959265362029446,0.006,
coax_3_1_284_field_exact,pass,1000000000,1,0,0.00065,0.00065,real_Emag,equal,0.870285269152674,0.869450583630516,0.000959094163423673,0.006,
coax_4_1_400_field_exact,pass,10000000000,1,0,0.00065,0.00065,real_Emag,equal,0.870285269152674,0.869450585629701,0.00095909186626268,0.006,
coax_4_1_360_field_exact,pass,10000000000,1,0,0,0.0011,real_Emag,equal,0.727272727272727,0.726623568294696,0.000892593594792588,0.006,
coax_3_1_244_field_exact,pass,1000000000,1,0,0,0.0011,real_Emag,equal,0.727272727272727,0.726623569733116,0.000892591616965325,0.006,
coax_2_1_128_field_exact,pass,100000000,1,0,0,0.0011,real_Emag,equal,0.727272727272727,0.726623708677628,0.000892400568260857,0.006,
coax_4_1_404_field_exact,pass,10000000000,1,0,0.00065,0.00065,real_Hmag,equal,0.00347284407900899,0.00346976570906566,0.000886411791975563,0.006,
coax_3_1_288_field_exact,pass,1000000000,1,0,0.00065,0.00065,real_Hmag,equal,0.00347284407900899,0.00346976571163514,0.000886411052098267,0.006,
coax_2_1_172_field_exact,pass,100000000,1,0,0.00065,0.00065,real_Hmag,equal,0.00347284407900899,0.00346976603826531,0.000886316999454778,0.006,
coax_1_1_56_field_exact,pass,10000000,1,0,0.00065,0.00065,real_Hmag,equal,0.00347284407900899,0.00346982351266925,0.000869767335077111,0.006,
coax_1_1_12_field_exact,pass,10000000,1,0,0,0.0011,real_Emag,equal,0.727272727272727,0.726646761304747,0.000860703205972091,0.006,
coax_4_1_452_field_exact,pass,10000000000,1,0,-0.00065,-0.00065,real_Hmag,equal,0.00347284407900899,0.00347004094698071,0.000807157466475337,0.006,
coax_3_1_336_field_exact,pass,1000000000,1,0,-0.00065,-0.00065,real_Hmag,equal,0.00347284407900899,0.00347004094955047,0.00080715672651887,0.006,
coax_2_1_220_field_exact,pass,100000000,1,0,-0.00065,-0.00065,real_Hmag,equal,0.00347284407900899,0.00347004127620668,0.000807062666376473,0.006,
coax_4_1_448_field_exact,pass,10000000000,1,0,-0.00065,-0.00065,real_Emag,equal,0.870285269152674,0.869591260996549,0.00079744904426696,0.006,
coax_3_1_332_field_exact,pass,1000000000,1,0,-0.00065,-0.00065,real_Emag,equal,0.870285269152674,0.869591263448276,0.000797446227112993,0.006,
coax_2_1_216_field_exact,pass,100000000,1,0,-0.00065,-0.00065,real_Emag,equal,0.870285269152674,0.869591490617541,0.00079718519860582,0.006,
coax_1_1_104_field_exact,pass,10000000,1,0,-0.00065,-0.00065,real_Hmag,equal,0.00347284407900899,0.00347009875517037,0.000790511689026285,0.006,
coax_1_1_100_field_exact,pass,10000000,1,0,-0.00065,-0.00065,real_Emag,equal,0.870285269152674,0.869623808138344,0.000760050799175909,0.006,
coax_1_1_49_field_exact,pass,10000000,1,0,0,-0.0014,real_Hphi,lessthan,-0.000690486465736283,0.004,
coax_3_1_281_field_exact,pass,1000000000,1,0,0,-0.0014,real_Hphi,lessthan,-0.000690486465734815,0.004,
coax_2_1_165_field_exact,pass,100000000,1,0,0,-0.0014,real_Hphi,lessthan,-0.000690486465727369,0.004,
coax_4_1_397_field_exact,pass,10000000000,1,0,0,-0.0014,real_Hphi,lessthan,-0.000690486465724988,0.004,
coax_1_1_5_field_exact,pass,10000000,1,0,0,0.0008,real_Ephi,equal,1.5707963267949,1.56973586293864,0.000675112258775239,0.006,
coax_2_1_121_field_exact,pass,100000000,1,0,0,0.0008,real_Ephi,equal,1.5707963267949,1.56974012105151,0.000672401459932141,0.006,
coax_3_1_237_field_exact,pass,1000000000,1,0,0,0.0008,real_Ephi,equal,1.5707963267949,1.56974012742917,0.000672397399784743,0.006,
coax_4_1_353_field_exact,pass,10000000000,1,0,0,0.0008,real_Ephi,equal,1.5707963267949,1.5697401276947,0.000672397230743633,0.006,
coax_1_1_41_field_exact,pass,10000000,1,0,0,-0.0011,real_Hphi,lessthan,-0.000628691405410054,0.004,
coax_3_1_273_field_exact,pass,1000000000,1,0,0,-0.0011,real_Hphi,lessthan,-0.000628691405401809,0.004,
coax_4_1_389_field_exact,pass,10000000000,1,0,0,-0.0011,real_Hphi,lessthan,-0.000628691405371158,0.004,
coax_2_1_157_field_exact,pass,100000000,1,0,0,-0.0011,real_Hphi,lessthan,-0.000628691405366722,0.004,
coax_1_1_32_field_exact,pass,10000000,1,0,0,-0.0008,real_Hmag,equal,0.00399046634719006,0.00399284596890032,0.00059632672054307,0.006,
coax_2_1_148_field_exact,pass,100000000,1,0,0,-0.0008,real_Hmag,equal,0.00399046634719006,0.00399277983111474,0.000579752771578696,0.006,
coax_3_1_264_field_exact,pass,1000000000,1,0,0,-0.0008,real_Hmag,equal,0.00399046634719006,0.00399277945524979,0.000579658580846778,0.006,
coax_4_1_380_field_exact,pass,10000000000,1,0,0,-0.0008,real_Hmag,equal,0.00399046634719006,0.00399277945229309,0.000579657839904725,0.006,
coax_1_1_28_field_exact,pass,10000000,1,0,0,-0.0008,real_Emag,equal,1,1.0005621308956,0.000562130895597424,0.006,
coax_1_1_85_field_exact,pass,10000000,1,0,-0.00065,0.00065,real_Ephi,equal,2.35619449019234,2.35488962474142,0.000553802097555173,0.006,
coax_2_1_144_field_exact,pass,100000000,1,0,0,-0.0008,real_Emag,equal,1,1.00054605218974,0.000546052189740465,0.006,
coax_3_1_260_field_exact,pass,1000000000,1,0,0,-0.0008,real_Emag,equal,1,1.00054594040092,0.000545940400924261,0.006,
coax_4_1_376_field_exact,pass,10000000000,1,0,0,-0.0008,real_Emag,equal,1,1.00054593914718,0.000545939147180929,0.006,
coax_2_1_201_field_exact,pass,100000000,1,0,-0.00065,0.00065,real_Ephi,equal,2.35619449019234,2.35492972664641,0.000536782320471749,0.006,
coax_3_1_317_field_exact,pass,1000000000,1,0,-0.00065,0.00065,real_Ephi,equal,2.35619449019234,2.35493015635103,0.000536599948168392,0.006,
coax_4_1_433_field_exact,pass,10000000000,1,0,-0.00065,0.00065,real_Ephi,equal,2.35619449019234,2.35493015957944,0.00053659857798977,0.006,
coax_1_1_9_field_exact,pass,10000000,1,0,0,0.0008,real_Hphi,equal,3.14159265358979,3.1402080806315,0.000440723260767709,0.006,
coax_2_1_125_field_exact,pass,100000000,1,0,0,0.0008,real_Hphi,equal,3.14159265358979,3.14020808063157,0.000440723260744526,0.006,
coax_4_1_357_field_exact,pass,10000000000,1,0,0,0.0008,real_Hphi,equal,3.14159265358979,3.14020808063157,0.000440723260742689,0.006,
coax_3_1_241_field_exact,pass,1000000000,1,0,0,0.0008,real_Hphi,equal,3.14159265358979,3.14020808063158,0.000440723260739438,0.006,
coax_4_1_432_field_exact,pass,10000000000,1,0,-0.00065,0.00065,real_Emag,equal,0.870285269152674,0.869923174672738,0.000416064126063261,0.006,
coax_3_1_316_field_exact,pass,1000000000,1,0,-0.00065,0.00065,real_Emag,equal,0.870285269152674,0.86992317786239,0.000416060460999006,0.006,
coax_2_1_200_field_exact,pass,100000000,1,0,-0.00065,0.00065,real_Emag,equal,0.870285269152674,0.869923526181459,0.00041566022548819,0.006,
coax_4_1_424_field_exact,pass,10000000000,1,0,0.0009,-0.0009,real_Emag,equal,0.628539361054709,0.628290888974759,0.000395316658503282,0.006,
coax_3_1_308_field_exact,pass,1000000000,1,0,0.0009,-0.0009,real_Emag,equal,0.628539361054709,0.628290889905289,0.000395315178038785,0.006,
coax_2_1_192_field_exact,pass,100000000,1,0,0.0009,-0.0009,real_Emag,equal,0.628539361054709,0.628290989146997,0.000395157285448439,0.006,
coax_4_1_364_field_exact,pass,10000000000,1,0,0,0.0011,real_Hmag,equal,0.00290215734341096,0.00290104525264733,0.000383194510855244,0.006,
coax_3_1_248_field_exact,pass,1000000000,1,0,0,0.0011,real_Hmag,equal,0.00290215734341096,0.0029010452547957,0.000383193770588687,0.006,
coax_2_1_132_field_exact,pass,100000000,1,0,0,0.0011,real_Hmag,equal,0.00290215734341096,0.00290104552788867,0.000383099670598517,0.006,
coax_1_1_76_field_exact,pass,10000000,1,0,0.0009,-0.0009,real_Emag,equal,0.628539361054709,0.628305363332045,0.00037228809707528,0.006,
coax_1_1_16_field_exact,pass,10000000,1,0,0,0.0011,real_Hmag,equal,0.00290215734341096,0.00290109358180947,0.000366541670771251,0.006,
coax_1_1_84_field_exact,pass,10000000,1,0,-0.00065,0.00065,real_Emag,equal,0.870285269152674,0.869967069103805,0.000365627295034835,0.006,
coax_1_1_57_field_exact,pass,10000000,1,0,0.00065,0.00065,real_Hphi,equal,2.35619449019234,2.35705488763578,0.000365164016391442,0.006,
coax_3_1_289_field_exact,pass,1000000000,1,0,0.00065,0.00065,real_Hphi,equal,2.35619449019234,2.35705488763564,0.000365164016333014,0.006,
coax_4_1_405_field_exact,pass,10000000000,1,0,0.00065,0.00065,real_Hphi,equal,2.35619449019234,2.35705488763562,0.000365164016325852,0.006,
coax_2_1_173_field_exact,pass,100000000,1,0,0.00065,0.00065,real_Hphi,equal,2.35619449019234,2.35705488763561,0.000365164016320952,0.006,
coax_1_1_65_field_exact,pass,10000000,1,0,0.0009,0.0009,real_Hphi,equal,2.35619449019234,2.35700801342968,0.000345269985445755,0.006,
coax_3_1_297_field_exact,pass,1000000000,1,0,0.0009,0.0009,real_Hphi,equal,2.35619449019234,2.35700801342962,0.000345269985423326,0.006,
coax_4_1_413_field_exact,pass,10000000000,1,0,0.0009,0.0009,real_Hphi,equal,2.35619449019234,2.35700801342962,0.000345269985419934,0.006,
coax_2_1_181_field_exact,pass,100000000,1,0,0.0009,0.0009,real_Hphi,equal,2.35619449019234,2.35700801342961,0.000345269985418049,0.006,
coax_4_1_428_field_exact,pass,10000000000,1,0,0.0009,-0.0009,real_Hmag,equal,0.00250816516817316,0.00250735222076146,0.000324120365760559,0.006,
coax_3_1_312_field_exact,pass,1000000000,1,0,0.0009,-0.0009,real_Hmag,equal,0.00250816516817316,0.00250735222261817,0.000324119625497737,0.006,
